place_id,date_published,comment,checkin_rating,accuracy_rating,value_rating,communication_rating,cleanliness_rating,location_rating,place_id
35,Thu May 28 2020 18:22:04 GMT-0700 (Pacific Daylight Time),Consequatur vitae voluptatibus et numquam expedita architecto beatae. Cupiditate ullam enim corrupti. Adipisci enim ab dolorem sequi cum eum numquam reprehenderit. Excepturi sapiente fuga temporibus. Nam qui suscipit. Quod consequatur ullam vel numquam tenetur tenetur.,2.1,2.2,2.3,2.5,2.7,2.8,35
35,Sun Apr 12 2020 02:41:31 GMT-0700 (Pacific Daylight Time),Saepe quidem dolor enim. Tempore occaecati est et hic adipisci porro fugit.,3.1,3.3,3.4,3.5,3.7,3.9,35
35,Wed May 27 2020 01:14:56 GMT-0700 (Pacific Daylight Time),Voluptatem a nulla voluptas qui et mollitia alias est. Facilis ea consequatur dolor odio doloribus dolorem qui. Dolor cumque est consectetur quia debitis fugiat enim.,1.2,1.4,1.6,1.7,1.8,1.9,35
35,Sun Jan 26 2020 06:00:41 GMT-0800 (Pacific Standard Time),Possimus est accusamus facere aut omnis pariatur. Quod possimus dolores non dolor quos. Facilis veniam enim. Velit dolor porro eum possimus dolorem modi et et.,2.1,2.2,2.3,2.5,2.7,2.8,35
35,Tue Feb 18 2020 08:09:26 GMT-0800 (Pacific Standard Time),Quis quia et occaecati ab ipsa pariatur eveniet et saepe. Accusamus quidem voluptas quod eius inventore doloremque optio. Aut cupiditate eos.,3.1,3.3,3.4,3.5,3.7,3.9,35
35,Fri Jan 17 2020 01:35:35 GMT-0800 (Pacific Standard Time),Qui nam porro assumenda quis officia cum delectus. Eos esse doloribus provident aut exercitationem. Voluptatem expedita occaecati consequuntur. Quod molestiae suscipit repudiandae et incidunt a expedita. Et provident neque impedit nihil dolore corrupti. Quia aut commodi.,1.2,1.4,1.6,1.7,1.8,1.9,35
35,Mon Apr 27 2020 21:38:10 GMT-0700 (Pacific Daylight Time),Qui molestiae iusto totam voluptates ut ut nisi optio. Eveniet sed porro sunt sapiente voluptas sint earum blanditiis. Dignissimos sit sint dolores officia qui porro ullam. Doloremque ut quia ex deserunt voluptate sint. Vitae quia iusto asperiores et eum beatae. Illo cum illum earum aspernatur vel laudantium itaque deserunt dolorem.,2.1,2.2,2.3,2.5,2.7,2.8,35
35,Mon May 25 2020 02:29:57 GMT-0700 (Pacific Daylight Time),Optio deleniti ipsa voluptatum qui quam sunt expedita. Repellendus ea ut qui animi qui quidem iusto. Quia numquam totam reiciendis rerum molestiae.,3.1,3.3,3.4,3.5,3.7,3.9,35
35,Wed Jan 08 2020 19:37:13 GMT-0800 (Pacific Standard Time),Perspiciatis quo voluptatibus vitae ut minima. Mollitia nihil mollitia aut veritatis sint voluptatem exercitationem sunt. Architecto voluptatem id blanditiis atque vel doloremque.,1.2,1.4,1.6,1.7,1.8,1.9,35
35,Sat May 30 2020 07:58:37 GMT-0700 (Pacific Daylight Time),Et velit ut delectus natus assumenda molestias cum minima. Sed nemo ab nihil modi amet eaque possimus eveniet. Veritatis fugit culpa ab veniam possimus. Sunt alias quis sequi autem. Odit error doloribus. Deserunt est aut quia dignissimos harum ut ut.,2.1,2.2,2.3,2.5,2.7,2.8,35
35,Thu Apr 30 2020 16:09:41 GMT-0700 (Pacific Daylight Time),Culpa molestiae aliquid est fugit ducimus nihil. Earum quo alias et nesciunt dolorem officia beatae. Quis minus earum. Vero consequatur aut. Aperiam qui eum fugit. Expedita cupiditate est tempora illum sed ea.,3.1,3.3,3.4,3.5,3.7,3.9,35
35,Thu Mar 12 2020 02:10:43 GMT-0700 (Pacific Daylight Time),Veritatis minima eum dicta ipsa quia beatae quidem. Suscipit vero natus minus odit delectus laboriosam omnis. Occaecati consectetur mollitia voluptas dolores totam molestiae voluptatibus quaerat.,1.2,1.4,1.6,1.7,1.8,1.9,35
35,Mon Feb 03 2020 21:43:47 GMT-0800 (Pacific Standard Time),Minima id voluptas dicta ipsum quaerat nam qui quia. Expedita architecto minima repudiandae architecto sed et eveniet quasi. Voluptas totam eaque qui aut animi earum. Sint veritatis eum.,2.1,2.2,2.3,2.5,2.7,2.8,35
36,Tue May 12 2020 09:00:35 GMT-0700 (Pacific Daylight Time),Eveniet modi ea est quos officia sit vel velit ex. Voluptatem quis unde temporibus. Et sit ea non magni modi est quia labore ad. Sint quia aliquid architecto dolorum dolorum dignissimos et. Itaque odit est vitae qui ea delectus blanditiis voluptatem quos. Voluptatem eligendi porro et neque quae quidem officiis cum.,3.1,3.3,3.4,3.5,3.7,3.9,36
36,Fri Jan 03 2020 03:03:58 GMT-0800 (Pacific Standard Time),Est facere suscipit sed ratione molestiae voluptas. Et ipsum corrupti esse nostrum corporis. Praesentium ipsum illo. Et ea tenetur aut.,1.2,1.4,1.6,1.7,1.8,1.9,36
36,Tue May 12 2020 10:06:07 GMT-0700 (Pacific Daylight Time),Et harum vel repellendus voluptas. Doloribus magni laboriosam. Deleniti praesentium iure debitis aut.,2.1,2.2,2.3,2.5,2.7,2.8,36
36,Thu Mar 26 2020 20:53:42 GMT-0700 (Pacific Daylight Time),Ut tempora iste dolores dicta harum repellat delectus praesentium aliquid. Harum consequatur id nemo minus et non ex est vel. Voluptatem totam non. Quo commodi qui quae dolorem. Quasi aliquid optio doloremque. Enim ad accusantium.,3.1,3.3,3.4,3.5,3.7,3.9,36
36,Sun Jan 19 2020 02:22:05 GMT-0800 (Pacific Standard Time),Reprehenderit rerum sint voluptatem amet in fugit numquam ea aut. Et alias minima quia animi magni doloribus non vero. Vel voluptas impedit delectus id at id.,1.2,1.4,1.6,1.7,1.8,1.9,36
36,Tue Feb 18 2020 06:26:59 GMT-0800 (Pacific Standard Time),Ipsam reiciendis illo enim dolorem voluptas repellendus. Reiciendis voluptatem non perferendis molestias. Voluptas quasi asperiores ducimus fugit. Enim vel incidunt. Voluptatem voluptatem dolor ipsa commodi.,2.1,2.2,2.3,2.5,2.7,2.8,36
36,Fri Apr 17 2020 14:46:18 GMT-0700 (Pacific Daylight Time),Magni sapiente veniam tempora facilis at. Quia asperiores quo voluptate ut. Quae molestias aliquid. Ducimus rem sequi.,3.1,3.3,3.4,3.5,3.7,3.9,36
36,Fri Apr 03 2020 11:24:37 GMT-0700 (Pacific Daylight Time),Et aut omnis id quam distinctio. Officia ut corporis. Quas unde error ut ducimus et officia vitae laboriosam molestiae. Sit vitae repudiandae fuga nihil id laudantium doloribus temporibus repudiandae.,1.2,1.4,1.6,1.7,1.8,1.9,36
36,Sat Feb 22 2020 04:47:11 GMT-0800 (Pacific Standard Time),In perferendis labore. Dolores et voluptatem magnam non corporis perferendis. Corporis ab fugit velit voluptatum eum quidem. Adipisci aut omnis perspiciatis in et minus. Et earum rerum illum sit impedit possimus veritatis consequatur.,2.1,2.2,2.3,2.5,2.7,2.8,36
36,Mon Jan 06 2020 02:48:38 GMT-0800 (Pacific Standard Time),Fugit sapiente architecto qui facere expedita. Beatae minus sint dicta. Excepturi amet repellendus officia consectetur non corrupti excepturi animi sunt. Illum repellat molestiae labore eum. Consequuntur est aliquid eos. Dolor porro impedit corporis voluptates vero officiis qui animi dolore.,3.1,3.3,3.4,3.5,3.7,3.9,36
36,Tue Feb 25 2020 19:41:46 GMT-0800 (Pacific Standard Time),Commodi quia optio voluptatem qui illo saepe exercitationem voluptatem voluptatem. Laborum assumenda dolor asperiores aut eos quisquam ipsum. Maiores molestiae consectetur. Aut et eaque veritatis distinctio minima. Quia possimus et dicta. Est non ipsa omnis illum qui vitae saepe incidunt dicta.,1.2,1.4,1.6,1.7,1.8,1.9,36
36,Sun Mar 22 2020 08:46:37 GMT-0700 (Pacific Daylight Time),Et cupiditate est illum dolorem enim repellendus. Commodi voluptate voluptas qui. Qui autem quo unde iusto explicabo reprehenderit.,2.1,2.2,2.3,2.5,2.7,2.8,36
36,Mon May 25 2020 19:57:15 GMT-0700 (Pacific Daylight Time),Eius ut magni explicabo rerum. Incidunt dolor est vero quidem ipsa eaque nihil.,3.1,3.3,3.4,3.5,3.7,3.9,36
36,Fri Jan 17 2020 09:40:55 GMT-0800 (Pacific Standard Time),Similique autem et. Voluptates et sint. Accusantium est ut pariatur distinctio dolorem. Voluptas rerum occaecati est aliquam. Possimus ipsum sint dolores itaque et aut et.,1.2,1.4,1.6,1.7,1.8,1.9,36
36,Tue Jan 21 2020 03:09:07 GMT-0800 (Pacific Standard Time),Dicta facere aut velit iure hic. Qui quaerat explicabo quos ipsa nobis corrupti.,2.1,2.2,2.3,2.5,2.7,2.8,36
36,Thu Apr 09 2020 12:02:10 GMT-0700 (Pacific Daylight Time),Minus assumenda asperiores neque fugit tempora necessitatibus ut numquam. Facilis facere et optio repellat qui labore natus eaque fugit. Esse et et tempora. Labore officiis maiores consequuntur impedit aut qui. Cum est harum asperiores voluptas et ipsam. Quisquam perspiciatis earum consequatur reprehenderit similique nulla veritatis quia nesciunt.,3.1,3.3,3.4,3.5,3.7,3.9,36
36,Tue Jan 21 2020 00:27:31 GMT-0800 (Pacific Standard Time),Sed repellat officiis. Exercitationem reprehenderit rem distinctio rerum porro qui ullam aut saepe.,1.2,1.4,1.6,1.7,1.8,1.9,36
36,Sun Feb 23 2020 02:08:10 GMT-0800 (Pacific Standard Time),Cum aperiam facilis earum. Et qui cumque earum odio illum magni. Molestiae ducimus reprehenderit quo sint enim accusantium iusto exercitationem quisquam. Dignissimos et ab quae. Minus praesentium placeat necessitatibus dignissimos rerum. Velit nam non est fugit.,2.1,2.2,2.3,2.5,2.7,2.8,36
36,Sat Apr 11 2020 20:06:54 GMT-0700 (Pacific Daylight Time),Est velit consequatur voluptate sunt repudiandae eos natus explicabo consequatur. Natus voluptatem aut molestiae est quibusdam est earum expedita voluptas. Laudantium in consequatur.,3.1,3.3,3.4,3.5,3.7,3.9,36
36,Wed Apr 22 2020 20:32:37 GMT-0700 (Pacific Daylight Time),Quod praesentium animi autem error consequuntur quia ut enim. Quia vel deserunt quos ratione itaque molestiae ullam laboriosam ipsum. Architecto est molestias nemo corrupti vitae laudantium. Eos molestiae rerum natus dolor.,1.2,1.4,1.6,1.7,1.8,1.9,36
36,Fri Apr 10 2020 16:31:20 GMT-0700 (Pacific Daylight Time),Et voluptatibus sit ut. Dicta fugit provident. Ratione itaque eveniet illum expedita eaque repellendus quas quas. Quis illo exercitationem sit nihil neque ut quia quos.,2.1,2.2,2.3,2.5,2.7,2.8,36
36,Sun Mar 08 2020 22:58:36 GMT-0700 (Pacific Daylight Time),Hic perferendis fuga mollitia quos. Et ab non nihil vel omnis non optio. Ex ea aspernatur dolorum eligendi. Tempora voluptatem nemo consequatur rem voluptas omnis et in ea. Vel provident temporibus totam. Quasi aut occaecati modi et similique quam quos.,3.1,3.3,3.4,3.5,3.7,3.9,36
36,Mon May 18 2020 19:48:45 GMT-0700 (Pacific Daylight Time),Nihil laborum blanditiis veniam et quisquam a facere. Quidem aliquam sed. Excepturi eius animi eius. Voluptas ea fuga dolorum.,1.2,1.4,1.6,1.7,1.8,1.9,36
36,Mon Mar 02 2020 19:13:17 GMT-0800 (Pacific Standard Time),Et voluptas quibusdam. Sapiente voluptatem perspiciatis officia excepturi quis earum nihil adipisci aut.,2.1,2.2,2.3,2.5,2.7,2.8,36
36,Thu Apr 23 2020 01:00:28 GMT-0700 (Pacific Daylight Time),Aliquid et perspiciatis iusto. Aut illo libero ut repellendus neque. Facere eos recusandae in odit saepe sunt eos ab aut. Veniam eaque quisquam harum. Quo aspernatur impedit qui iure. Fugiat deserunt quae et delectus et sunt.,3.1,3.3,3.4,3.5,3.7,3.9,36
36,Fri Apr 10 2020 11:48:08 GMT-0700 (Pacific Daylight Time),Aliquam qui nihil odit fuga tempora cupiditate rerum repellendus qui. Eum dolore maxime sit autem veniam. Repellendus molestias consequatur reprehenderit adipisci in quasi quia iure rerum. Ut sed qui eum et perspiciatis eveniet aut et sed.,1.2,1.4,1.6,1.7,1.8,1.9,36
36,Tue Mar 17 2020 03:08:17 GMT-0700 (Pacific Daylight Time),Ullam dolor dolorem non tenetur voluptatem sit voluptas. Culpa nisi temporibus et veritatis. Illum ratione ea quos. Nihil aperiam quia vel aut in molestiae in doloribus vel.,2.1,2.2,2.3,2.5,2.7,2.8,36
36,Sun Apr 05 2020 18:33:16 GMT-0700 (Pacific Daylight Time),Sint et natus voluptatem iusto qui voluptatum excepturi est et. Ipsa facere nemo. Blanditiis aperiam at velit quaerat at hic cumque ut aspernatur. Qui animi sapiente autem aliquid. Ratione possimus soluta et labore laboriosam. Quas qui nemo cupiditate.,3.1,3.3,3.4,3.5,3.7,3.9,36
36,Sat Apr 04 2020 00:06:44 GMT-0700 (Pacific Daylight Time),In minima hic sed aut ipsa dolor voluptatem repellat modi. Voluptas vero eum qui illo earum odit magni expedita. Delectus molestiae voluptas a.,1.2,1.4,1.6,1.7,1.8,1.9,36
36,Sat Mar 14 2020 08:05:05 GMT-0700 (Pacific Daylight Time),Sit dolore impedit molestiae consequatur et totam dolores. Eum esse et eum blanditiis sed nemo doloribus. Perspiciatis soluta sint autem exercitationem nisi. Aut dignissimos hic atque nam et molestiae. Eius earum eveniet eos maxime officia dolores et incidunt qui. Illo est officiis odit ipsam enim omnis temporibus voluptatum.,2.1,2.2,2.3,2.5,2.7,2.8,36
36,Mon Apr 20 2020 14:18:42 GMT-0700 (Pacific Daylight Time),Aut esse voluptatem. Enim illo laudantium provident fugit delectus doloribus aut quidem. Aliquid non amet nobis eveniet.,3.1,3.3,3.4,3.5,3.7,3.9,36
36,Sat Apr 11 2020 17:48:23 GMT-0700 (Pacific Daylight Time),Rem eos fugiat veritatis et. Non tempora ut est. Nisi unde non facere quaerat ut. Accusamus et error est quos eos. Et qui deleniti ad pariatur facilis eaque sunt et. Accusantium aut provident ea officia et est nisi.,1.2,1.4,1.6,1.7,1.8,1.9,36
36,Thu Mar 12 2020 07:26:23 GMT-0700 (Pacific Daylight Time),Ipsa suscipit eaque officiis corporis tempora aut. Sed consequuntur nobis est assumenda minima magnam voluptate quis. Omnis nam atque cupiditate et iure rem vel temporibus omnis. Provident earum quam earum. Dolorem veritatis reiciendis consequatur.,2.1,2.2,2.3,2.5,2.7,2.8,36
36,Mon Apr 13 2020 10:23:29 GMT-0700 (Pacific Daylight Time),Quia cum mollitia sed rerum modi delectus praesentium minus. Expedita itaque sunt amet sit.,3.1,3.3,3.4,3.5,3.7,3.9,36
36,Tue Mar 17 2020 16:39:39 GMT-0700 (Pacific Daylight Time),Sit voluptas tempore dolorem iste. A harum fugiat non autem nihil qui voluptas. Similique sint mollitia vel quia rerum. Nemo tempore laborum amet blanditiis autem magnam suscipit eum blanditiis. Voluptatem assumenda quo. Omnis esse dolorem magni odio quasi nisi velit.,1.2,1.4,1.6,1.7,1.8,1.9,36
36,Tue Feb 18 2020 10:27:55 GMT-0800 (Pacific Standard Time),Repellendus a expedita recusandae. Doloribus aliquid officiis aliquam unde et omnis iure cupiditate. Ut odit quia labore odio ut. Quod eum quia ratione nostrum et provident adipisci sed. Tempora consequatur non eum. Architecto quam ut quia sit necessitatibus et deleniti id ab.,2.1,2.2,2.3,2.5,2.7,2.8,36
36,Wed Mar 18 2020 21:10:43 GMT-0700 (Pacific Daylight Time),Saepe quod et blanditiis neque a nemo aut. Alias veritatis odit voluptas explicabo atque. Repellat quidem qui ut voluptatem. Id non ullam vel. Enim aliquid consequuntur neque itaque quibusdam.,3.1,3.3,3.4,3.5,3.7,3.9,36
37,Tue Mar 31 2020 13:53:01 GMT-0700 (Pacific Daylight Time),Quos ab et temporibus a exercitationem et vitae sit. Tempora temporibus quam. Officia vero voluptas. Laudantium consectetur deserunt sint esse et assumenda. Aliquam voluptatem ab illum.,1.2,1.4,1.6,1.7,1.8,1.9,37
37,Sat May 16 2020 00:26:39 GMT-0700 (Pacific Daylight Time),Quia eius soluta beatae neque. Alias illum qui reprehenderit iste sed consequatur rerum possimus. Vel repellat eos iusto. Eum necessitatibus minus est odio ea tempora incidunt. Minus expedita doloremque. Qui nisi blanditiis quis veniam.,2.1,2.2,2.3,2.5,2.7,2.8,37
37,Sat Apr 11 2020 10:48:06 GMT-0700 (Pacific Daylight Time),Quibusdam non autem magni aut alias dolores aut autem aut. Cupiditate eveniet dolorum aliquid labore quis. Sed impedit dolor veniam dolorem quia dolorem et eius delectus.,3.1,3.3,3.4,3.5,3.7,3.9,37
37,Mon Mar 02 2020 23:00:43 GMT-0800 (Pacific Standard Time),Enim aperiam esse dolorem. Aut quis provident molestiae animi qui illo ut deleniti cumque. Assumenda eum id. Fugiat eius et omnis incidunt eligendi.,1.2,1.4,1.6,1.7,1.8,1.9,37
37,Thu Jan 30 2020 10:57:43 GMT-0800 (Pacific Standard Time),Omnis deleniti quos numquam sequi aut. Ullam quia ea. Aut sint ea excepturi quidem dolores voluptatem. Ut est magnam labore accusantium excepturi asperiores dolor. Veniam officiis illum recusandae ut et nulla.,2.1,2.2,2.3,2.5,2.7,2.8,37
37,Mon May 04 2020 23:03:46 GMT-0700 (Pacific Daylight Time),Fugiat est sed perferendis consequatur beatae velit beatae suscipit consequatur. Amet distinctio veritatis commodi reiciendis. Porro et illo dolor id doloremque aut.,3.1,3.3,3.4,3.5,3.7,3.9,37
37,Sat Apr 25 2020 03:57:56 GMT-0700 (Pacific Daylight Time),Accusantium recusandae sit aliquam velit vel recusandae. Molestiae voluptatem animi. Voluptatibus pariatur odio sunt veniam accusamus et. Voluptas ea inventore est dolorem dolore nesciunt et magnam qui.,1.2,1.4,1.6,1.7,1.8,1.9,37
37,Sun Mar 22 2020 14:02:01 GMT-0700 (Pacific Daylight Time),Quas laudantium ut. Blanditiis aperiam tempora quia delectus deleniti culpa adipisci.,2.1,2.2,2.3,2.5,2.7,2.8,37
37,Tue Feb 11 2020 16:23:27 GMT-0800 (Pacific Standard Time),Quod quas quidem aut consectetur. Voluptate ullam est neque illum rerum neque maxime qui necessitatibus. Illo ab in sed animi ut ullam molestiae fugit ut. Cumque culpa laborum expedita consequatur architecto non laborum eius id. Aut illum consequatur.,3.1,3.3,3.4,3.5,3.7,3.9,37
37,Mon Jan 20 2020 18:04:53 GMT-0800 (Pacific Standard Time),Sed suscipit harum nesciunt. Eius accusantium est sed illo aut. Nesciunt corporis enim tenetur velit nesciunt quos nesciunt.,1.2,1.4,1.6,1.7,1.8,1.9,37
37,Mon Apr 06 2020 13:10:48 GMT-0700 (Pacific Daylight Time),Dolorum omnis voluptatem voluptas dolor aut vitae fugiat molestiae optio. Suscipit explicabo perspiciatis consequatur iusto qui quaerat. Sed quasi corrupti. Iusto dolorum assumenda consequatur. Harum est debitis consequuntur voluptatem omnis culpa qui aliquid.,2.1,2.2,2.3,2.5,2.7,2.8,37
37,Fri May 22 2020 14:39:11 GMT-0700 (Pacific Daylight Time),Dolores quibusdam est officiis natus voluptas in. Deserunt iste et et tenetur nihil. Quo molestiae alias sint quod veniam nihil aut.,3.1,3.3,3.4,3.5,3.7,3.9,37
37,Thu May 21 2020 20:19:12 GMT-0700 (Pacific Daylight Time),Sit voluptatem sit aliquid quae in aut adipisci consequatur nihil. Temporibus at enim. Ullam omnis debitis quia adipisci. Error reiciendis voluptatem aut sunt consequatur aut aliquam expedita. Ut esse consectetur.,1.2,1.4,1.6,1.7,1.8,1.9,37
37,Sat Apr 18 2020 22:33:23 GMT-0700 (Pacific Daylight Time),Eveniet unde suscipit. Repudiandae et fugit veritatis. Neque rerum sunt.,2.1,2.2,2.3,2.5,2.7,2.8,37
37,Fri Jan 17 2020 05:01:13 GMT-0800 (Pacific Standard Time),Aut sed non. Tempore ipsum et deleniti. Molestiae error est tempora commodi. Aut pariatur sint aperiam.,3.1,3.3,3.4,3.5,3.7,3.9,37
37,Fri Feb 28 2020 05:19:04 GMT-0800 (Pacific Standard Time),Maiores ut voluptate consequatur voluptas dolorum nesciunt voluptatem. Ea sunt et ut voluptatem. Expedita soluta iure voluptates tempora voluptatem. Quas eligendi voluptatum illum non architecto minima quaerat illo. Voluptatum alias numquam exercitationem.,1.2,1.4,1.6,1.7,1.8,1.9,37
37,Wed Mar 18 2020 17:56:10 GMT-0700 (Pacific Daylight Time),Sapiente maiores exercitationem hic ab consectetur consequuntur eligendi facilis eligendi. Repellat nihil amet inventore tempore qui et.,2.1,2.2,2.3,2.5,2.7,2.8,37
37,Mon Apr 20 2020 23:09:19 GMT-0700 (Pacific Daylight Time),Odit natus voluptatem quo eos saepe non eaque quis tenetur. Laboriosam facere consequuntur omnis aperiam sed odio itaque at.,3.1,3.3,3.4,3.5,3.7,3.9,37
37,Sun Apr 19 2020 11:07:52 GMT-0700 (Pacific Daylight Time),Sit mollitia repudiandae itaque qui esse vel. Rerum deleniti consequuntur dignissimos eos quia alias.,1.2,1.4,1.6,1.7,1.8,1.9,37
37,Fri Jan 10 2020 01:09:02 GMT-0800 (Pacific Standard Time),Soluta pariatur est. Nihil officia quidem blanditiis ut ex enim numquam. Culpa dolor accusantium dolorem blanditiis assumenda. Et voluptatem adipisci accusamus ea eveniet minima et.,2.1,2.2,2.3,2.5,2.7,2.8,37
37,Wed Apr 01 2020 06:32:42 GMT-0700 (Pacific Daylight Time),Nobis dolore dolorum corrupti. Ut vel consequatur facere et dicta consectetur consectetur corporis ut. Quod at distinctio sapiente ex odio illo molestiae quia. Voluptates eaque quidem nam officia dolorem. Voluptatibus occaecati voluptas et.,3.1,3.3,3.4,3.5,3.7,3.9,37
